text,next_word
"[""let's"", 'arrange', 'a']",family
"[""let's"", 'arrange', 'a', 'family']",reunion
"[""let's"", 'arrange', 'a', 'family', 'reunion']",to
"[""let's"", 'arrange', 'a', 'family', 'reunion', 'to']",reconnect
"[""let's"", 'arrange', 'a', 'family', 'reunion', 'to', 'reconnect']",with
"[""let's"", 'arrange', 'a', 'family', 'reunion', 'to', 'reconnect', 'with']",relatives
"[""i'm"", 'contemplating']",adopting
"[""i'm"", 'contemplating', 'adopting']",a
"[""i'm"", 'contemplating', 'adopting', 'a']",sustainable
"[""i'm"", 'contemplating', 'adopting', 'a', 'sustainable']",lifestyle
"[""i'm"", 'contemplating', 'adopting', 'a', 'sustainable', 'lifestyle']",for
"[""i'm"", 'contemplating', 'adopting', 'a', 'sustainable', 'lifestyle', 'for']",a
"[""i'm"", 'contemplating', 'adopting', 'a', 'sustainable', 'lifestyle', 'for', 'a']",greener
"[""i'm"", 'contemplating', 'adopting', 'a', 'sustainable', 'lifestyle', 'for', 'a', 'greener']",footprint
"[""i've"", 'been']",thinking
"[""i've"", 'been', 'thinking']",of
"[""i've"", 'been', 'thinking', 'of']",starting
"[""i've"", 'been', 'thinking', 'of', 'starting']",a
"[""i've"", 'been', 'thinking', 'of', 'starting', 'a']",journal
"[""i've"", 'been', 'thinking', 'of', 'starting', 'a', 'journal']",to
"[""i've"", 'been', 'thinking', 'of', 'starting', 'a', 'journal', 'to']",document
"[""i've"", 'been', 'thinking', 'of', 'starting', 'a', 'journal', 'to', 'document']",daily
"[""i've"", 'been', 'thinking', 'of', 'starting', 'a', 'journal', 'to', 'document', 'daily']",reflections
"['how', 'about']",setting
"['how', 'about', 'setting']",up
"['how', 'about', 'setting', 'up']",a
"['how', 'about', 'setting', 'up', 'a']",cozy
"['how', 'about', 'setting', 'up', 'a', 'cozy']",reading
"['how', 'about', 'setting', 'up', 'a', 'cozy', 'reading']",nook
"['how', 'about', 'setting', 'up', 'a', 'cozy', 'reading', 'nook']",at
"['how', 'about', 'setting', 'up', 'a', 'cozy', 'reading', 'nook', 'at']",home
"['how', 'about', 'setting', 'up', 'a', 'cozy', 'reading', 'nook', 'at', 'home']",for
"['how', 'about', 'setting', 'up', 'a', 'cozy', 'reading', 'nook', 'at', 'home', 'for']",relaxation
"['i', 'aspire', 'to']",acquire
"['i', 'aspire', 'to', 'acquire']",a
"['i', 'aspire', 'to', 'acquire', 'a']",new
"['i', 'aspire', 'to', 'acquire', 'a', 'new']",skill
"['i', 'aspire', 'to', 'acquire', 'a', 'new', 'skill']",perhaps
"['i', 'aspire', 'to', 'acquire', 'a', 'new', 'skill', 'perhaps']",photography
"['i', 'aspire', 'to', 'acquire', 'a', 'new', 'skill', 'perhaps', 'photography']",or
"['i', 'aspire', 'to', 'acquire', 'a', 'new', 'skill', 'perhaps', 'photography', 'or']",cooking
"['we', 'should', 'organize', 'a']",potluck
"['we', 'should', 'organize', 'a', 'potluck']",dinner
"['we', 'should', 'organize', 'a', 'potluck', 'dinner']",to
"['we', 'should', 'organize', 'a', 'potluck', 'dinner', 'to']",share
"['we', 'should', 'organize', 'a', 'potluck', 'dinner', 'to', 'share']",our
"['we', 'should', 'organize', 'a', 'potluck', 'dinner', 'to', 'share', 'our']",favorite
"['we', 'should', 'organize', 'a', 'potluck', 'dinner', 'to', 'share', 'our', 'favorite']",recipes
"['i', 'plan', 'to']",attend
"['i', 'plan', 'to', 'attend']",a
"['i', 'plan', 'to', 'attend', 'a']",local
"['i', 'plan', 'to', 'attend', 'a', 'local']",art
"['i', 'plan', 'to', 'attend', 'a', 'local', 'art']",exhibition
"['i', 'plan', 'to', 'attend', 'a', 'local', 'art', 'exhibition']",to
"['i', 'plan', 'to', 'attend', 'a', 'local', 'art', 'exhibition', 'to']",appreciate
"['i', 'plan', 'to', 'attend', 'a', 'local', 'art', 'exhibition', 'to', 'appreciate']",diverse
"['i', 'plan', 'to', 'attend', 'a', 'local', 'art', 'exhibition', 'to', 'appreciate', 'diverse']",artistic
"['i', 'plan', 'to', 'attend', 'a', 'local', 'art', 'exhibition', 'to', 'appreciate', 'diverse', 'artistic']",expressions
"[""let's"", 'arrange', 'a']",game
"[""let's"", 'arrange', 'a', 'game']",night
"[""let's"", 'arrange', 'a', 'game', 'night']",with
"[""let's"", 'arrange', 'a', 'game', 'night', 'with']",friends
"[""let's"", 'arrange', 'a', 'game', 'night', 'with', 'friends']",for
"[""let's"", 'arrange', 'a', 'game', 'night', 'with', 'friends', 'for']",laughter
"[""let's"", 'arrange', 'a', 'game', 'night', 'with', 'friends', 'for', 'laughter']",and
"[""let's"", 'arrange', 'a', 'game', 'night', 'with', 'friends', 'for', 'laughter', 'and']",camaraderie
"[""i'm"", 'considering']",exploring
"[""i'm"", 'considering', 'exploring']",nearby
"[""i'm"", 'considering', 'exploring', 'nearby']",hiking
"[""i'm"", 'considering', 'exploring', 'nearby', 'hiking']",trails
"[""i'm"", 'considering', 'exploring', 'nearby', 'hiking', 'trails']",for
"[""i'm"", 'considering', 'exploring', 'nearby', 'hiking', 'trails', 'for']",outdoor
"[""i'm"", 'considering', 'exploring', 'nearby', 'hiking', 'trails', 'for', 'outdoor']",adventures
"[""i've"", 'been']",contemplating
"[""i've"", 'been', 'contemplating']",a
"[""i've"", 'been', 'contemplating', 'a']",weekend
"[""i've"", 'been', 'contemplating', 'a', 'weekend']",getaway
"[""i've"", 'been', 'contemplating', 'a', 'weekend', 'getaway']",to
"[""i've"", 'been', 'contemplating', 'a', 'weekend', 'getaway', 'to']",a
"[""i've"", 'been', 'contemplating', 'a', 'weekend', 'getaway', 'to', 'a']",tranquil
"[""i've"", 'been', 'contemplating', 'a', 'weekend', 'getaway', 'to', 'a', 'tranquil']",countryside
"[""i've"", 'been', 'contemplating', 'a', 'weekend', 'getaway', 'to', 'a', 'tranquil', 'countryside']",retreat
"['how', 'about']",dedicating
"['how', 'about', 'dedicating']",time
"['how', 'about', 'dedicating', 'time']",to
"['how', 'about', 'dedicating', 'time', 'to']",learn
"['how', 'about', 'dedicating', 'time', 'to', 'learn']",a
"['how', 'about', 'dedicating', 'time', 'to', 'learn', 'a']",new
"['how', 'about', 'dedicating', 'time', 'to', 'learn', 'a', 'new']",instrument
"['how', 'about', 'dedicating', 'time', 'to', 'learn', 'a', 'new', 'instrument']",like
"['how', 'about', 'dedicating', 'time', 'to', 'learn', 'a', 'new', 'instrument', 'like']",the
"['how', 'about', 'dedicating', 'time', 'to', 'learn', 'a', 'new', 'instrument', 'like', 'the']",guitar
"['i', 'aim', 'to']",implement
"['i', 'aim', 'to', 'implement']",a
"['i', 'aim', 'to', 'implement', 'a']",daily
"['i', 'aim', 'to', 'implement', 'a', 'daily']",gratitude
"['i', 'aim', 'to', 'implement', 'a', 'daily', 'gratitude']",practice
"['i', 'aim', 'to', 'implement', 'a', 'daily', 'gratitude', 'practice']",for
"['i', 'aim', 'to', 'implement', 'a', 'daily', 'gratitude', 'practice', 'for']",a
"['i', 'aim', 'to', 'implement', 'a', 'daily', 'gratitude', 'practice', 'for', 'a']",positive
"['i', 'aim', 'to', 'implement', 'a', 'daily', 'gratitude', 'practice', 'for', 'a', 'positive']",mindset
"[""let's"", 'organize', 'a']",beach
"[""let's"", 'organize', 'a', 'beach']",cleanup
"[""let's"", 'organize', 'a', 'beach', 'cleanup']",with
"[""let's"", 'organize', 'a', 'beach', 'cleanup', 'with']",friends
"[""let's"", 'organize', 'a', 'beach', 'cleanup', 'with', 'friends']",to
"[""let's"", 'organize', 'a', 'beach', 'cleanup', 'with', 'friends', 'to']",contribute
"[""let's"", 'organize', 'a', 'beach', 'cleanup', 'with', 'friends', 'to', 'contribute']",to
"[""let's"", 'organize', 'a', 'beach', 'cleanup', 'with', 'friends', 'to', 'contribute', 'to']",environmental
"[""let's"", 'organize', 'a', 'beach', 'cleanup', 'with', 'friends', 'to', 'contribute', 'to', 'environmental']",conservation
"[""i've"", 'been', 'pondering', 'the', 'idea', 'of']",starting
"[""i've"", 'been', 'pondering', 'the', 'idea', 'of', 'starting']",a
"[""i've"", 'been', 'pondering', 'the', 'idea', 'of', 'starting', 'a']",book
"[""i've"", 'been', 'pondering', 'the', 'idea', 'of', 'starting', 'a', 'book']",club
"[""i've"", 'been', 'pondering', 'the', 'idea', 'of', 'starting', 'a', 'book', 'club']",for
"[""i've"", 'been', 'pondering', 'the', 'idea', 'of', 'starting', 'a', 'book', 'club', 'for']",intellectual
"[""i've"", 'been', 'pondering', 'the', 'idea', 'of', 'starting', 'a', 'book', 'club', 'for', 'intellectual']",discussions
"['i', 'plan', 'to']",volunteer
"['i', 'plan', 'to', 'volunteer']",at
"['i', 'plan', 'to', 'volunteer', 'at']",a
"['i', 'plan', 'to', 'volunteer', 'at', 'a']",local
"['i', 'plan', 'to', 'volunteer', 'at', 'a', 'local']",charity
"['i', 'plan', 'to', 'volunteer', 'at', 'a', 'local', 'charity']",organization
"['i', 'plan', 'to', 'volunteer', 'at', 'a', 'local', 'charity', 'organization']",to
"['i', 'plan', 'to', 'volunteer', 'at', 'a', 'local', 'charity', 'organization', 'to']",give
"['i', 'plan', 'to', 'volunteer', 'at', 'a', 'local', 'charity', 'organization', 'to', 'give']",back
"['i', 'plan', 'to', 'volunteer', 'at', 'a', 'local', 'charity', 'organization', 'to', 'give', 'back']",to
"['i', 'plan', 'to', 'volunteer', 'at', 'a', 'local', 'charity', 'organization', 'to', 'give', 'back', 'to']",the
"['i', 'plan', 'to', 'volunteer', 'at', 'a', 'local', 'charity', 'organization', 'to', 'give', 'back', 'to', 'the']",community
"['how', 'about']",attending
"['how', 'about', 'attending']",a
"['how', 'about', 'attending', 'a']",dance
"['how', 'about', 'attending', 'a', 'dance']",class
"['how', 'about', 'attending', 'a', 'dance', 'class']",together
"['how', 'about', 'attending', 'a', 'dance', 'class', 'together']",for
"['how', 'about', 'attending', 'a', 'dance', 'class', 'together', 'for']",a
"['how', 'about', 'attending', 'a', 'dance', 'class', 'together', 'for', 'a']",fun
"['how', 'about', 'attending', 'a', 'dance', 'class', 'together', 'for', 'a', 'fun']",and
"['how', 'about', 'attending', 'a', 'dance', 'class', 'together', 'for', 'a', 'fun', 'and']",active
"['how', 'about', 'attending', 'a', 'dance', 'class', 'together', 'for', 'a', 'fun', 'and', 'active']",experience
"['i', 'aspire', 'to']",master
"['i', 'aspire', 'to', 'master']",the
"['i', 'aspire', 'to', 'master', 'the']",art
"['i', 'aspire', 'to', 'master', 'the', 'art']",of
"['i', 'aspire', 'to', 'master', 'the', 'art', 'of']",brewing
"['i', 'aspire', 'to', 'master', 'the', 'art', 'of', 'brewing']",my
"['i', 'aspire', 'to', 'master', 'the', 'art', 'of', 'brewing', 'my']",own
"['i', 'aspire', 'to', 'master', 'the', 'art', 'of', 'brewing', 'my', 'own']",specialty
"['i', 'aspire', 'to', 'master', 'the', 'art', 'of', 'brewing', 'my', 'own', 'specialty']",coffee
"[""let's"", 'organize', 'a', 'themed']",costume
"[""let's"", 'organize', 'a', 'themed', 'costume']",party
"[""let's"", 'organize', 'a', 'themed', 'costume', 'party']",for
"[""let's"", 'organize', 'a', 'themed', 'costume', 'party', 'for']",a
"[""let's"", 'organize', 'a', 'themed', 'costume', 'party', 'for', 'a']",memorable
"[""let's"", 'organize', 'a', 'themed', 'costume', 'party', 'for', 'a', 'memorable']",celebration
"[""i'm"", 'considering']",starting
"[""i'm"", 'considering', 'starting']",a
"[""i'm"", 'considering', 'starting', 'a']",podcast
"[""i'm"", 'considering', 'starting', 'a', 'podcast']",to
"[""i'm"", 'considering', 'starting', 'a', 'podcast', 'to']",share
"[""i'm"", 'considering', 'starting', 'a', 'podcast', 'to', 'share']",personal
"[""i'm"", 'considering', 'starting', 'a', 'podcast', 'to', 'share', 'personal']",experiences
"[""i'm"", 'considering', 'starting', 'a', 'podcast', 'to', 'share', 'personal', 'experiences']",and
"[""i'm"", 'considering', 'starting', 'a', 'podcast', 'to', 'share', 'personal', 'experiences', 'and']",insights
"[""i've"", 'been', 'thinking', 'of']",trying
"[""i've"", 'been', 'thinking', 'of', 'trying']",my
"[""i've"", 'been', 'thinking', 'of', 'trying', 'my']",hand
"[""i've"", 'been', 'thinking', 'of', 'trying', 'my', 'hand']",at
"[""i've"", 'been', 'thinking', 'of', 'trying', 'my', 'hand', 'at']",pottery
"[""i've"", 'been', 'thinking', 'of', 'trying', 'my', 'hand', 'at', 'pottery']",to
"[""i've"", 'been', 'thinking', 'of', 'trying', 'my', 'hand', 'at', 'pottery', 'to']",unleash
"[""i've"", 'been', 'thinking', 'of', 'trying', 'my', 'hand', 'at', 'pottery', 'to', 'unleash']",my
"[""i've"", 'been', 'thinking', 'of', 'trying', 'my', 'hand', 'at', 'pottery', 'to', 'unleash', 'my']",creativity
"['how', 'about', 'dedicating', 'time']",each
"['how', 'about', 'dedicating', 'time', 'each']",week
"['how', 'about', 'dedicating', 'time', 'each', 'week']",for
"['how', 'about', 'dedicating', 'time', 'each', 'week', 'for']",digital
"['how', 'about', 'dedicating', 'time', 'each', 'week', 'for', 'digital']",detox
"['how', 'about', 'dedicating', 'time', 'each', 'week', 'for', 'digital', 'detox']",to
"['how', 'about', 'dedicating', 'time', 'each', 'week', 'for', 'digital', 'detox', 'to']",unwind
"['i', 'plan', 'to', 'explore']",mindfulness
"['i', 'plan', 'to', 'explore', 'mindfulness']",through
"['i', 'plan', 'to', 'explore', 'mindfulness', 'through']",daily
"['i', 'plan', 'to', 'explore', 'mindfulness', 'through', 'daily']",meditation
"['i', 'plan', 'to', 'explore', 'mindfulness', 'through', 'daily', 'meditation']",practices
"[""let's"", 'organize', 'a']",weekend
"[""let's"", 'organize', 'a', 'weekend']",camping
"[""let's"", 'organize', 'a', 'weekend', 'camping']",trip
"[""let's"", 'organize', 'a', 'weekend', 'camping', 'trip']",to
"[""let's"", 'organize', 'a', 'weekend', 'camping', 'trip', 'to']",connect
"[""let's"", 'organize', 'a', 'weekend', 'camping', 'trip', 'to', 'connect']",with
"[""let's"", 'organize', 'a', 'weekend', 'camping', 'trip', 'to', 'connect', 'with']",nature
"[""i'm"", 'contemplating']",joining
"[""i'm"", 'contemplating', 'joining']",a
"[""i'm"", 'contemplating', 'joining', 'a']",local
"[""i'm"", 'contemplating', 'joining', 'a', 'local']",theater
"[""i'm"", 'contemplating', 'joining', 'a', 'local', 'theater']",group
"[""i'm"", 'contemplating', 'joining', 'a', 'local', 'theater', 'group']",for
"[""i'm"", 'contemplating', 'joining', 'a', 'local', 'theater', 'group', 'for']",a
"[""i'm"", 'contemplating', 'joining', 'a', 'local', 'theater', 'group', 'for', 'a']",creative
"[""i'm"", 'contemplating', 'joining', 'a', 'local', 'theater', 'group', 'for', 'a', 'creative']",outlet
"[""i've"", 'been', 'thinking', 'of']",hosting
"[""i've"", 'been', 'thinking', 'of', 'hosting']",a
"[""i've"", 'been', 'thinking', 'of', 'hosting', 'a']",cozy
"[""i've"", 'been', 'thinking', 'of', 'hosting', 'a', 'cozy']",dinner
"[""i've"", 'been', 'thinking', 'of', 'hosting', 'a', 'cozy', 'dinner']",party
"[""i've"", 'been', 'thinking', 'of', 'hosting', 'a', 'cozy', 'dinner', 'party']",for
"[""i've"", 'been', 'thinking', 'of', 'hosting', 'a', 'cozy', 'dinner', 'party', 'for']",close
"[""i've"", 'been', 'thinking', 'of', 'hosting', 'a', 'cozy', 'dinner', 'party', 'for', 'close']",friends
"['how', 'about', 'dedicating', 'time', 'to']",explore
"['how', 'about', 'dedicating', 'time', 'to', 'explore']",new
"['how', 'about', 'dedicating', 'time', 'to', 'explore', 'new']",hiking
"['how', 'about', 'dedicating', 'time', 'to', 'explore', 'new', 'hiking']",trails
"['how', 'about', 'dedicating', 'time', 'to', 'explore', 'new', 'hiking', 'trails']",in
"['how', 'about', 'dedicating', 'time', 'to', 'explore', 'new', 'hiking', 'trails', 'in']",the
"['how', 'about', 'dedicating', 'time', 'to', 'explore', 'new', 'hiking', 'trails', 'in', 'the']",countryside
"['i', 'aim', 'to']",cultivate
"['i', 'aim', 'to', 'cultivate']",a
"['i', 'aim', 'to', 'cultivate', 'a']",habit
"['i', 'aim', 'to', 'cultivate', 'a', 'habit']",of
"['i', 'aim', 'to', 'cultivate', 'a', 'habit', 'of']",daily
"['i', 'aim', 'to', 'cultivate', 'a', 'habit', 'of', 'daily']",journaling
"['i', 'aim', 'to', 'cultivate', 'a', 'habit', 'of', 'daily', 'journaling']",for
"['i', 'aim', 'to', 'cultivate', 'a', 'habit', 'of', 'daily', 'journaling', 'for']",self-reflection
"[""let's"", 'arrange', 'a']",community
"[""let's"", 'arrange', 'a', 'community']",gardening
"[""let's"", 'arrange', 'a', 'community', 'gardening']",project
"[""let's"", 'arrange', 'a', 'community', 'gardening', 'project']",for
"[""let's"", 'arrange', 'a', 'community', 'gardening', 'project', 'for']",a
"[""let's"", 'arrange', 'a', 'community', 'gardening', 'project', 'for', 'a']",greener
"[""let's"", 'arrange', 'a', 'community', 'gardening', 'project', 'for', 'a', 'greener']",neighborhood
"[""i'm"", 'considering', 'adopting', 'a']",minimalist
"[""i'm"", 'considering', 'adopting', 'a', 'minimalist']",lifestyle
"[""i'm"", 'considering', 'adopting', 'a', 'minimalist', 'lifestyle']",for
"[""i'm"", 'considering', 'adopting', 'a', 'minimalist', 'lifestyle', 'for']",a
"[""i'm"", 'considering', 'adopting', 'a', 'minimalist', 'lifestyle', 'for', 'a']",clutter-free
"[""i'm"", 'considering', 'adopting', 'a', 'minimalist', 'lifestyle', 'for', 'a', 'clutter-free']",environment
"['i', 'plan', 'to', 'attend', 'a', 'local']",poetry
"['i', 'plan', 'to', 'attend', 'a', 'local', 'poetry']",reading
"['i', 'plan', 'to', 'attend', 'a', 'local', 'poetry', 'reading']",event
"['i', 'plan', 'to', 'attend', 'a', 'local', 'poetry', 'reading', 'event']",to
"['i', 'plan', 'to', 'attend', 'a', 'local', 'poetry', 'reading', 'event', 'to']",appreciate
"['i', 'plan', 'to', 'attend', 'a', 'local', 'poetry', 'reading', 'event', 'to', 'appreciate']",artistic
"['i', 'plan', 'to', 'attend', 'a', 'local', 'poetry', 'reading', 'event', 'to', 'appreciate', 'artistic']",expressions
"['how', 'about']",starting
"['how', 'about', 'starting']",a
"['how', 'about', 'starting', 'a']",fitness
"['how', 'about', 'starting', 'a', 'fitness']",challenge
"['how', 'about', 'starting', 'a', 'fitness', 'challenge']",with
"['how', 'about', 'starting', 'a', 'fitness', 'challenge', 'with']",friends
"['how', 'about', 'starting', 'a', 'fitness', 'challenge', 'with', 'friends']",for
"['how', 'about', 'starting', 'a', 'fitness', 'challenge', 'with', 'friends', 'for']",mutual
