text,next_word
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916]",[802]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 802]",[448]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 802, 448]",[71]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 802, 448, 71]",[2458]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 802, 448, 71, 2458]",[754]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 802, 448, 71, 2458, 754]",[3023]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 802, 448, 71, 2458, 754, 3023]",[1998]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 802, 448, 71, 2458, 754, 3023, 1998]",[2616]
"[0, 0, 0, 0, 0, 0, 0, 0, 2750, 2893, 1916, 802, 448, 71, 2458, 754, 3023, 1998, 2616]",[767]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526]",[1147]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1147]",[182]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1147, 182]",[1571]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1147, 182, 1571]",[146]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1147, 182, 1571, 146]",[1010]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1147, 182, 1571, 146, 1010]",[2697]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1147, 182, 1571, 146, 1010, 2697]",[2102]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1147, 182, 1571, 146, 1010, 2697, 2102]",[581]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1147, 182, 1571, 146, 1010, 2697, 2102, 581]",[178]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2526, 1147, 182, 1571, 146, 1010, 2697, 2102, 581, 178]",[2385]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196]",[2074]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2074]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2074, 825]",[2448]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2074, 825, 2448]",[410]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2074, 825, 2448, 410]",[819]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2074, 825, 2448, 410, 819]",[1608]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2074, 825, 2448, 410, 819, 1608]",[1634]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2074, 825, 2448, 410, 819, 1608, 1634]",[1916]
"[0, 0, 0, 0, 0, 0, 0, 0, 1580, 1916, 2196, 2074, 825, 2448, 410, 819, 1608, 1634, 1916]",[1846]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399]",[944]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944]",[1984]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 1984]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 1984, 2859]",[534]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 1984, 2859, 534]",[2012]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 1984, 2859, 534, 2012]",[2161]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 1984, 2859, 534, 2012, 2161]",[2026]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 1984, 2859, 534, 2012, 2161, 2026]",[1513]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 1984, 2859, 534, 2012, 2161, 2026, 1513]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 1984, 2859, 534, 2012, 2161, 2026, 1513, 399]",[171]
"[0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 1984, 2859, 534, 2012, 2161, 2026, 1513, 399, 171]",[1281]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474]",[1182]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182]",[1178]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 1178]",[501]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 1178, 501]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 1178, 501, 825]",[1282]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 1178, 501, 825, 1282]",[2945]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 1178, 501, 825, 1282, 2945]",[1928]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 1178, 501, 825, 1282, 2945, 1928]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 1178, 501, 825, 1282, 2945, 1928, 193]",[1092]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 1178, 501, 825, 1282, 2945, 1928, 193, 1092]",[2577]
"[0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 1178, 501, 825, 1282, 2945, 1928, 193, 1092, 2577]",[2808]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536]",[2054]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 2054]",[2926]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 2054, 2926]",[2262]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 2054, 2926, 2262]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 2054, 2926, 2262, 193]",[416]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 2054, 2926, 2262, 193, 416]",[2707]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 2054, 2926, 2262, 193, 416, 2707]",[1445]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 2054, 2926, 2262, 193, 416, 2707, 1445]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 2054, 2926, 2262, 193, 416, 2707, 1445, 177]",[2185]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 2054, 2926, 2262, 193, 416, 2707, 1445, 177, 2185]",[2582]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1942, 944]",[2776]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1942, 944, 2776]",[1931]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1942, 944, 2776, 1931]",[1583]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1942, 944, 2776, 1931, 1583]",[1064]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1942, 944, 2776, 1931, 1583, 1064]",[1671]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1942, 944, 2776, 1931, 1583, 1064, 1671]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1942, 944, 2776, 1931, 1583, 1064, 1671, 177]",[2931]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1942, 944, 2776, 1931, 1583, 1064, 1671, 177, 2931]",[1720]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182]",[473]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 473]",[534]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 473, 534]",[2815]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 473, 534, 2815]",[2718]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 473, 534, 2815, 2718]",[2318]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 473, 534, 2815, 2718, 2318]",[444]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 473, 534, 2815, 2718, 2318, 444]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 473, 534, 2815, 2718, 2318, 444, 193]",[1402]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 473, 534, 2815, 2718, 2318, 444, 193, 1402]",[2770]
"[0, 0, 0, 0, 0, 0, 0, 0, 2474, 1182, 473, 534, 2815, 2718, 2318, 444, 193, 1402, 2770]",[2109]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399]",[1182]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182]",[545]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 545]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 545, 2859]",[534]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 545, 2859, 534]",[1714]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 545, 2859, 534, 1714]",[1821]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 545, 2859, 534, 1714, 1821]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 545, 2859, 534, 1714, 1821, 193]",[30]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 545, 2859, 534, 1714, 1821, 193, 30]",[2383]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 545, 2859, 534, 1714, 1821, 193, 30, 2383]",[1567]
"[0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 545, 2859, 534, 1714, 1821, 193, 30, 2383, 1567]",[73]
"[0, 0, 0, 0, 0, 0, 0, 399, 1182, 545, 2859, 534, 1714, 1821, 193, 30, 2383, 1567, 73]",[1916]
"[0, 0, 0, 0, 0, 0, 399, 1182, 545, 2859, 534, 1714, 1821, 193, 30, 2383, 1567, 73, 1916]",[3013]
"[0, 0, 0, 0, 0, 399, 1182, 545, 2859, 534, 1714, 1821, 193, 30, 2383, 1567, 73, 1916, 3013]",[1839]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399]",[2531]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2531]",[37]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2531, 37]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2531, 37, 940]",[2276]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2531, 37, 940, 2276]",[849]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2531, 37, 940, 2276, 849]",[2522]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2531, 37, 940, 2276, 849, 2522]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2531, 37, 940, 2276, 849, 2522, 193]",[1290]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2531, 37, 940, 2276, 849, 2522, 193, 1290]",[3009]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2531, 37, 940, 2276, 849, 2522, 193, 1290, 3009]",[2663]
"[0, 0, 0, 0, 0, 0, 0, 0, 399, 2531, 37, 940, 2276, 849, 2522, 193, 1290, 3009, 2663]",[2162]
"[0, 0, 0, 0, 0, 0, 0, 399, 2531, 37, 940, 2276, 849, 2522, 193, 1290, 3009, 2663, 2162]",[2596]
"[0, 0, 0, 0, 0, 0, 399, 2531, 37, 940, 2276, 849, 2522, 193, 1290, 3009, 2663, 2162, 2596]",[2672]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474]",[1632]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1632]",[1445]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1632, 1445]",[2318]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1632, 1445, 2318]",[124]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1632, 1445, 2318, 124]",[2876]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1632, 1445, 2318, 124, 2876]",[2791]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1632, 1445, 2318, 124, 2876, 2791]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1632, 1445, 2318, 124, 2876, 2791, 193]",[952]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1632, 1445, 2318, 124, 2876, 2791, 193, 952]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 1632, 1445, 2318, 124, 2876, 2791, 193, 952, 399]",[2116]
"[0, 0, 0, 0, 0, 0, 0, 0, 2474, 1632, 1445, 2318, 124, 2876, 2791, 193, 952, 399, 2116]",[2382]
"[0, 0, 0, 0, 0, 0, 0, 2474, 1632, 1445, 2318, 124, 2876, 2791, 193, 952, 399, 2116, 2382]",[808]
"[0, 0, 0, 0, 0, 0, 2474, 1632, 1445, 2318, 124, 2876, 2791, 193, 952, 399, 2116, 2382, 808]",[2577]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2859]",[534]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2859, 534]",[409]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2859, 534, 409]",[2355]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2859, 534, 409, 2355]",[1971]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2859, 534, 409, 2355, 1971]",[167]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2859, 534, 409, 2355, 1971, 167]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2859, 534, 409, 2355, 1971, 167, 193]",[2123]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2859, 534, 409, 2355, 1971, 167, 193, 2123]",[2423]
"[0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2859, 534, 409, 2355, 1971, 167, 193, 2123, 2423]",[177]
"[0, 0, 0, 0, 0, 0, 0, 399, 1182, 2859, 534, 409, 2355, 1971, 167, 193, 2123, 2423, 177]",[2354]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536]",[1513]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 1513]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 1513, 825]",[1942]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 1513, 825, 1942]",[1182]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 1513, 825, 1942, 1182]",[2419]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 1513, 825, 1942, 1182, 2419]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 1513, 825, 1942, 1182, 2419, 193]",[2185]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 1513, 825, 1942, 1182, 2419, 193, 2185]",[2577]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 1513, 825, 1942, 1182, 2419, 193, 2185, 2577]",[2942]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 1513, 825, 1942, 1182, 2419, 193, 2185, 2577, 2942]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 1536, 1513, 825, 1942, 1182, 2419, 193, 2185, 2577, 2942, 177]",[81]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944]",[3037]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 3037]",[849]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 3037, 849]",[1168]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 3037, 849, 1168]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 3037, 849, 1168, 940]",[2208]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 3037, 849, 1168, 940, 2208]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 3037, 849, 1168, 940, 2208, 193]",[1441]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 3037, 849, 1168, 940, 2208, 193, 1441]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 3037, 849, 1168, 940, 2208, 193, 1441, 825]",[1423]
"[0, 0, 0, 0, 0, 0, 0, 0, 399, 944, 3037, 849, 1168, 940, 2208, 193, 1441, 825, 1423]",[177]
"[0, 0, 0, 0, 0, 0, 0, 399, 944, 3037, 849, 1168, 940, 2208, 193, 1441, 825, 1423, 177]",[2500]
"[0, 0, 0, 0, 0, 0, 399, 944, 3037, 849, 1168, 940, 2208, 193, 1441, 825, 1423, 177, 2500]",[1435]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182]",[2436]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2436]",[344]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2436, 344]",[1726]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2436, 344, 1726]",[718]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2436, 344, 1726, 718]",[944]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2436, 344, 1726, 718, 944]",[238]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2436, 344, 1726, 718, 944, 238]",[917]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2436, 344, 1726, 718, 944, 238, 917]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2436, 344, 1726, 718, 944, 238, 917, 177]",[153]
"[0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2436, 344, 1726, 718, 944, 238, 917, 177, 153]",[545]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 940]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 940, 399]",[1332]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 940, 399, 1332]",[808]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 940, 399, 1332, 808]",[2128]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 940, 399, 1332, 808, 2128]",[2474]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 940, 399, 1332, 808, 2128, 2474]",[2577]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 940, 399, 1332, 808, 2128, 2474, 2577]",[1968]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 940, 399, 1332, 808, 2128, 2474, 2577, 1968]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1536, 940, 399, 1332, 808, 2128, 2474, 2577, 1968, 193]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 1536, 940, 399, 1332, 808, 2128, 2474, 2577, 1968, 193, 825]",[986]
"[0, 0, 0, 0, 0, 0, 0, 1536, 940, 399, 1332, 808, 2128, 2474, 2577, 1968, 193, 825, 986]",[1331]
"[0, 0, 0, 0, 0, 0, 1536, 940, 399, 1332, 808, 2128, 2474, 2577, 1968, 193, 825, 986, 1331]",[177]
"[0, 0, 0, 0, 0, 1536, 940, 399, 1332, 808, 2128, 2474, 2577, 1968, 193, 825, 986, 1331, 177]",[2500]
"[0, 0, 0, 0, 1536, 940, 399, 1332, 808, 2128, 2474, 2577, 1968, 193, 825, 986, 1331, 177, 2500]",[3018]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182]",[473]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 473]",[534]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 473, 534]",[2815]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 473, 534, 2815]",[2718]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 473, 534, 2815, 2718]",[2629]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 473, 534, 2815, 2718, 2629]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 473, 534, 2815, 2718, 2629, 193]",[1092]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 473, 534, 2815, 2718, 2629, 193, 1092]",[2577]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 473, 534, 2815, 2718, 2629, 193, 1092, 2577]",[1691]
"[0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 473, 534, 2815, 2718, 2629, 193, 1092, 2577, 1691]",[940]
"[0, 0, 0, 0, 0, 0, 0, 399, 1182, 473, 534, 2815, 2718, 2629, 193, 1092, 2577, 1691, 940]",[1138]
"[0, 0, 0, 0, 0, 0, 399, 1182, 473, 534, 2815, 2718, 2629, 193, 1092, 2577, 1691, 940, 1138]",[808]
"[0, 0, 0, 0, 0, 399, 1182, 473, 534, 2815, 2718, 2629, 193, 1092, 2577, 1691, 940, 1138, 808]",[2318]
"[0, 0, 0, 0, 399, 1182, 473, 534, 2815, 2718, 2629, 193, 1092, 2577, 1691, 940, 1138, 808, 2318]",[1969]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182]",[2945]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2945]",[901]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2945, 901]",[2082]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2945, 901, 2082]",[1613]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2945, 901, 2082, 1613]",[2251]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2945, 901, 2082, 1613, 2251]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2945, 901, 2082, 1613, 2251, 177]",[2718]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2945, 901, 2082, 1613, 2251, 177, 2718]",[2589]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1182, 2945, 901, 2082, 1613, 2251, 177, 2718, 2589]",[1281]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474]",[2588]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 2588]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 2588, 2859]",[534]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 2588, 2859, 534]",[1385]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 2588, 2859, 534, 1385]",[2026]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 2588, 2859, 534, 1385, 2026]",[617]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2474, 2588, 2859, 534, 1385, 2026, 617]",[399]
